user_id,recs
2204,"[1128812, 899617, 860439, 7168417, 1123014, 1096099, 15511891, 5592931, 981760, 857849, 976998, 826249, 5591038, 923746, 893868, 939636, 9546982, 1131344, 882477, 12696183, 1078346, 8205218, 863762, 10457128, 839188, 16809686, 865634, 1083071, 1104647, 12731817, 1029446, 1123022, 1074697, 1011876, 8019716, 886703, 834484, 1059308, 953476, 1039589, 909894, 12695224, 1096036, 1023958, 833025, 5590158, 1051069, 1039156, 887984, 12330860]"
2206,"[857697, 1029743, 8276172, 1134522, 1039589, 840601, 8293447, 964521, 954495, 6424447, 6396566, 7442180, 6463862, 942711, 869054, 1011312, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857]"
2207,"[995242, 5981074, 1070492, 882305, 1043494, 863802, 906262, 1126252, 1098066, 1002558, 15972152, 1102959, 1051305, 969836, 915349, 997200, 8205218, 9677581, 968687, 1110843, 1005186, 12731436, 1019089, 1106390, 858419, 1015196, 851913, 1079820, 8205731, 986912, 15972314, 5567169, 15506666, 12987817, 1054123, 1111032, 10285185, 1032770, 10284975, 15972920, 1092670, 9527256, 15973247, 865392, 1135371, 1108429, 16734636, 13213410, 970941, 1003523]"
2208,"[9527187, 6464165, 1005902, 1105301, 1081479, 937413, 845163, 894401, 8091550, 1127825, 1130458, 1106271, 1111498, 1068343, 1060005, 828143, 918390, 16733215, 866528, 864312, 1035536, 848329, 1124695, 953278, 866140, 1030981, 855672, 1101907, 1013321, 1110292, 1011884, 847270, 1055646, 860776, 833715, 936753, 1093113, 826658, 833723, 1009959, 1071333, 847344, 854405, 1000050, 13877192, 981760, 848319, 957232, 1050229, 885697]"
2209,"[830503, 952972, 865174, 1059891, 838258, 834117, 822677, 972569, 835098, 910745, 989935, 997506, 6602729, 936924, 1097602, 5580525, 890695, 13512916, 1129709, 882441, 1071939, 1110793, 920308, 861272, 1133072, 1027874, 910071, 1003441, 995785, 979707, 14106445, 885290, 1076875, 921744, 863506, 937791, 997128, 885697, 9524291, 5995609, 1058686, 1014802, 878775, 1130763, 994685, 1089381, 5566674, 981760, 1114251, 1029743]"
2210,"[982469, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690, 820165]"
2211,"[884686, 5563693, 1070272, 6533889, 1041032, 1009187, 1060408, 849843, 985427, 908064, 1055646, 1048563, 1029743, 1126899, 998119, 5591170, 1121694, 1082185, 844179, 1040927, 872137, 914190, 9676866, 1120991, 1119942, 903123, 883932, 862349, 6533936, 9677949, 1068708, 962782, 1026292, 1018007, 966558, 890909, 979707, 974265, 835098, 911401, 5568228, 1014860, 854656, 998620, 1017288, 924739, 16122464, 12132368, 1082185, 6534178]"
2213,"[995785, 866227, 922127, 962568, 908846, 828935, 916381, 1000237, 845208, 1053690, 987562, 859010, 873654, 12581900, 5565417, 1022374, 5567605, 12262492, 979370, 1128938, 7441189, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996]"
2214,"[1028953, 13776705, 1061604, 895667, 850020, 15597047, 9878986, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177]"
2215,"[1053403, 910071, 13506119, 1092026, 895268, 1025650, 1128240, 1075368, 951135, 983623, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471]"
2216,"[1016767, 1061023, 858743, 944600, 1022085, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208]"
2217,"[12262992, 1049897, 1121384, 15972152, 13133557, 9338009, 840361, 927400, 7025250, 9419585, 6533608, 1092588, 9419648, 1052912, 1100691, 1079987, 6534030, 847982, 835098, 9188792, 888614, 5995596, 1000205, 953155, 13842088, 960613, 6534178, 9445671, 1081421, 13842160, 10122036, 926692, 13190142, 1107693, 905340, 827133, 15597054, 10182723, 15972918, 17104696, 1081944, 15629717, 15973091, 1075353, 5978656, 16733479, 1097524, 1082185, 6534178, 1029743]"
2218,"[1107289, 819840, 1030040, 1029743, 899624, 6034857, 883404, 913210, 1061220, 10312139, 1034499, 5569845, 995785, 922340, 1113792, 930504, 897907, 1000908, 1074333, 939636, 1038560, 1014810, 939346, 927191, 15926712, 5568378, 855279, 1038217, 1020682, 1077703, 869047, 987480, 921744, 823704, 1042907, 907652, 15926962, 996425, 1081582, 965821, 5591170, 1056509, 965766, 1112238, 844179, 951197, 934676, 992826, 8019216, 971843]"
2220,"[1841990, 1775508, 2025911, 1749382, 1803348, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208]"
2221,"[935008, 1046551, 1050524, 1022340, 1126899, 1082185, 1034499, 1120261, 1050851, 896369, 891393, 1031087, 6424447, 900610, 1070727, 925437, 1109516, 992870, 1134058, 831587, 929726, 933508, 9297282, 1017433, 5568817, 914492, 893437, 986869, 7410321, 7166756, 847186, 846202, 7410320, 905812, 14025228, 7167864, 9880518, 985105, 10355937, 1077659, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361]"
2222,"[1005186, 987724, 1037863, 922127, 10312139, 957232, 923746, 859075, 987562, 1136257, 893651, 1081189, 5569230, 847207, 996269, 1070782, 12692332, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378]"
2223,"[7464084, 961955, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690]"
2224,"[1082185, 1007210, 1095587, 1097761, 994928, 976807, 926206, 7168383, 846202, 1066251, 923670, 17104780, 1004001, 1007136, 909894, 1070820, 5996469, 1031087, 1110843, 862349, 1112473, 1030362, 9859128, 852360, 10344971, 1040812, 1129610, 1051882, 898510, 1031476, 897026, 9859107, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776]"
2225,"[1013167, 1070820, 12988031, 997506, 888614, 16734005, 853354, 866871, 1003441, 849578, 822226, 961747, 15972711, 1119910, 9483753, 6513713, 9912215, 1110111, 970534, 1124466, 994923, 7025164, 10457471, 1021057, 1005380, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075]"
2226,"[1110843, 1028816, 935993, 12648967, 9575181, 8019273, 950098, 991124, 914967, 6979220, 868205, 1136573, 906493, 6979436, 10309765, 1074247, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857]"
2227,"[874736, 1132770, 906262, 820112, 925645, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208]"
2229,"[1003159, 1058942, 901066, 5592610, 901452, 821032, 1022374, 1032079, 1100728, 870315, 899019, 824037, 867931, 995478, 999563, 942278, 1018670, 903350, 7410215, 1097418, 1034176, 881443, 983278, 1038443, 890612, 5574377, 958153, 13115701, 1027372, 1028953, 942341, 5981267, 895070, 975644, 1025468, 1053730, 5569379, 847738, 9553031, 929668, 889774, 834484, 1031864, 880253, 840361, 964262, 968774, 888476, 923528, 878775]"
2230,"[1138854, 1117758, 863664, 961554, 862349, 13416313, 1053690, 979987, 843842, 13417835, 983507, 1045024, 1014475, 1012899, 1048852, 864557, 1003806, 9671846, 926912, 10355617, 5565932, 1027282, 1016994, 1063618, 1073874, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075]"
2231,"[927783, 1122790, 9526572, 981760, 949377, 1119374, 846907, 825208, 849315, 1112598, 15716589, 862651, 907061, 1040553, 918419, 986947, 942151, 1082185, 885023, 820560, 886487, 1068719, 1129671, 945273, 1069506, 993466, 1056162, 1136373, 833860, 836393, 15595979, 874750, 892264, 916588, 1104483, 1026931, 1065680, 5590172, 5978656, 865751, 13040314, 1006611, 15595996, 15596470, 15597102, 1082185, 6534178, 1029743, 995242, 1106523]"
2232,"[998556, 1101449, 1066685, 924610, 915041, 1022254, 848319, 897125, 15926886, 851287, 821556, 13876458, 1076738, 894968, 855557, 905868, 954363, 1096343, 844165, 852864, 1092026, 984957, 15926507, 12301404, 5580793, 868764, 954351, 847738, 950384, 1039672, 905998, 832937, 935851, 909130, 9487500, 1019722, 12731702, 864789, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843]"
2233,"[1125278, 12988031, 825749, 1003159, 1117219, 861792, 857849, 15717170, 970119, 13512916, 959316, 834484, 998556, 979707, 5995609, 9573206, 989824, 1048563, 961554, 1003600, 1058997, 925112, 856345, 873203, 1135768, 9835509, 1028816, 960791, 908846, 1098844, 962568, 907099, 970030, 1046756, 1029968, 1016782, 1050534, 7166791, 15716719, 1039781, 949991, 1104056, 1051468, 961846, 1000707, 1135476, 7409907, 13672062, 1121676, 1009368]"
2234,"[903325, 13003092, 7139529, 1137688, 1022254, 970030, 999730, 860975, 853172, 971507, 844179, 828106, 13877192, 901776, 852864, 911812, 831628, 842392, 6391381, 1009187, 914190, 871402, 1044487, 6633210, 1112333, 6534178, 847270, 979707, 854754, 10284955, 1052046, 838487, 15740858, 5570069, 958046, 866292, 983278, 1004906, 981760, 15571171, 848319, 1082185, 878996, 1135995, 896085, 997309, 1122115, 1056933, 8065410, 1042628]"
2235,"[963517, 922307, 857130, 1050482, 5569792, 1048833, 976807, 943320, 1129421, 1058754, 885468, 8160473, 929951, 991639, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997]"
2236,"[1019744, 908846, 829278, 8091223, 9879531, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208]"
2237,"[1106064, 1065556, 951221, 1124507, 973889, 1100125, 942817, 825313, 1011578, 883404, 849202, 994928, 1136257, 979707, 852035, 1041157, 13416117, 1102453, 908531, 1058997, 995785, 897125, 1034686, 961554, 843756, 9553031, 1077555, 1040371, 847637, 1004906, 1043590, 976199, 1082185, 890999, 904833, 1003159, 969725, 888014, 1104604, 6534178, 907625, 918410, 844697, 1038560, 15972003, 1058185, 1113820, 910964, 979312, 8293426]"
2238,"[5590613, 879948, 1127758, 843898, 1126895, 10312139, 15926886, 1131550, 1043590, 870608, 845208, 5587656, 1096261, 1091858, 1066783, 1078346, 866778, 873622, 998556, 991379, 980727, 856060, 1055168, 1046055, 995628, 6979753, 849843, 1118033, 833724, 1039156, 1029743, 7167218, 853904, 1085604, 907014, 1062404, 946788, 6391076, 10149597, 858424, 9575582, 6396562, 1097280, 15452883, 986468, 1077133, 877337, 883340, 1114456, 893415]"
2240,"[926646, 6979089, 843756, 1041796, 909086, 1138443, 5568378, 1074333, 12301109, 5591538, 1065593, 15926886, 910032, 15926887, 893868, 862308, 12456375, 13945244, 7409670, 1018740, 1103691, 5569230, 900610, 5569845, 826666, 951561, 945652, 9881592, 15511233, 933303, 13095243, 1003838, 1075918, 1077600, 970371, 1062404, 9884484, 6464180, 5567231, 1037089, 913414, 930137, 1109615, 883819, 10250632, 1111306, 965864, 5995439, 16769784, 7144134]"
2241,"[1020210, 10351629, 1052912, 13877192, 1099058, 915041, 1125477, 993638, 15926886, 1122358, 12599596, 1029743, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928]"
2242,"[1012523, 911915, 1044078, 991959, 9553042, 1098066, 898762, 923746, 883404, 1096036, 9396821, 1127624, 1038217, 833715, 976199, 1094955, 838602, 1071939, 927191, 985119, 1022981, 976480, 5569845, 5569230, 972894, 1107289, 976955, 1082185, 1044068, 8090521, 6534480, 868015, 1116476, 1039156, 6534035, 6533437, 888014, 8090539, 6534873, 6904423, 1054654, 9364200, 1080155, 6534657, 6534871, 12384952, 5564233, 1087960, 1051967, 6904389]"
2243,"[960142, 847573, 13876458, 947200, 959316, 7025202, 8119302, 15716677, 1056973, 1053730, 901776, 849843, 903233, 967307, 1004906, 998556, 5591814, 12731432, 851528, 1139651, 897125, 995876, 1058214, 9878513, 1079023, 971922, 824005, 847982, 889774, 902172, 913785, 905913, 1074405, 1038217, 833025, 5570383, 1053924, 1012816, 7410344, 6979220, 1012052, 971852, 1068708, 1095100, 1077048, 833273, 9296778, 854920, 1096226, 980657]"
2244,"[985893, 1119089, 947798, 1014810, 989354, 5565866, 910291, 1108131, 918335, 988716, 822140, 926646, 1106523, 1044078, 1029171, 880000, 1081177, 854852, 949116, 833715, 1001148, 1022981, 1132770, 964853, 12987817, 847982, 1027068, 13004709, 1088835, 15926725, 13213293, 5568378, 968146, 861819, 1118033, 883404, 1068719, 922907, 1075175, 913089, 908775, 1022872, 928049, 951190, 1056762, 1006111, 837107, 15924952, 1029174, 880895]"
2245,"[9527158, 866140, 995785, 1043301, 1037894, 981760, 938700, 883404, 833715, 861272, 895540, 866211, 5591083, 885697, 910032, 976065, 984715, 990981, 824005, 1081177, 1030819, 1096036, 1053690, 826249, 899624, 991844, 1079228, 912137, 1134522, 825618, 1044078, 856060, 1100972, 1123014, 936355, 890536, 1054814, 1096099, 983078, 1082185, 981521, 8019716, 855557, 1040781, 951703, 951102, 991268, 996156, 6553737, 862318]"
2247,"[1110843, 989075, 1005186, 995785, 1007136, 914513, 1085476, 968932, 845537, 917494, 6391436, 835576, 866211, 829138, 16729415, 1138292, 13003092, 986947, 872137, 820165, 1101173, 1042544, 871061, 840361, 883404, 913785, 1051211, 852864, 1050131, 1092026, 844179, 1106523, 857006, 989069, 1010051, 890689, 1068258, 871756, 974524, 863447, 928049, 973673, 879734, 947858, 936685, 1054814, 1070227, 969205, 995628, 997272]"
2248,"[1124674, 850795, 5591170, 949965, 1078763, 5591083, 893018, 845193, 1070015, 930917, 1118787, 1077555, 923149, 951590, 1133018, 981760, 1058779, 1033615, 827180, 1077975, 1032549, 878996, 849315, 915349, 976214, 1123842, 985999, 831763, 1018859, 1035691, 833347, 1017325, 1020404, 846043, 987122, 13877096, 892376, 1123045, 1115896, 916909, 919406, 1030122, 16770135, 862152, 1105938, 835819, 1095218, 954545, 5573812, 859402]"
2250,"[1020466, 15452833, 15452443, 934369, 1007191, 874255, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349]"
2251,"[1006184, 1083947, 12811532, 1041259, 1101980, 840361, 826249, 1064945, 13115937, 962568, 872137, 1029743, 893018, 1047226, 987724, 948832, 979707, 1065556, 844165, 825365, 5585701, 1062340, 859075, 961554, 995785, 1029624, 903325, 1096317, 910439, 822785, 924786, 1124694, 906625, 883404, 9527257, 934948, 1034686, 1096343, 5568378, 9445919, 1107553, 868423, 1077048, 985889, 1031083, 966103, 13945181, 1131620, 7464084, 12812261]"
2252,"[1055646, 15926844, 883003, 1006184, 923746, 1109778, 920191, 838867, 981760, 1011884, 5591038, 922907, 868727, 871162, 1104343, 1128900, 850990, 920041, 1025522, 995242, 857849, 972894, 1027874, 1072009, 1123420, 916767, 1027168, 927191, 878996, 6534178, 12731616, 984575, 840361, 1096036, 1106523, 883932, 1056509, 920421, 826249, 994928, 1071939, 1085604, 15926885, 868764, 1069714, 1043590, 15926775, 870315, 967395, 1043128]"
2255,"[960791, 1029743, 965766, 5568732, 1085095, 969205, 837304, 933067, 1068561, 1062863, 16767857, 824678, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928]"
2256,"[1321124, 1385639, 1432620, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476]"
2257,"[1106523, 1104349, 1116376, 925862, 945914, 867650, 1052603, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177]"
2259,"[996156, 850925, 961313, 893651, 12132164, 846823, 13115894, 1026118, 12731808, 923746, 1007195, 907014, 982493, 1033615, 1007191, 1051069, 1055863, 1124729, 1071733, 5995439, 13512542, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996]"
2260,"[1011459, 1038560, 999318, 12132312, 6534178, 974108, 882830, 949965, 951197, 988716, 1014915, 10285149, 975644, 10285187, 15452396, 859592, 881917, 5568758, 981760, 1029743, 15926886, 1024319, 940766, 1077490, 911812, 13841744, 885023, 1069268, 935200, 1051211, 995876, 1003770, 13842214, 850044, 993638, 855716, 998621, 820011, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843]"
2261,"[13877192, 1025581, 13115501, 1122358, 1107289, 883404, 7025203, 1019078, 944534, 6534178, 1045080, 976955, 911812, 863447, 965719, 900491, 1118598, 845537, 822241, 1037894, 863506, 957013, 851508, 1048727, 885697, 12810393, 973673, 1037840, 938700, 936594, 908504, 1023466, 1017201, 1125199, 980727, 926905, 1059902, 1116005, 999134, 981760, 1106523, 983584, 929668, 1043590, 827180, 1038217, 1061220, 849297, 915621, 899624]"
2262,"[1029968, 1019247, 846823, 849843, 893018, 848561, 15511891, 914957, 15596708, 912146, 1093403, 1060269, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928]"
2263,"[830887, 1020784, 1087832, 1112333, 820165, 986947, 1044078, 912553, 975644, 1123014, 1013321, 938700, 1041259, 849843, 979707, 986912, 1135258, 1071939, 915041, 7440663, 994928, 947147, 921852, 1123792, 1009187, 1082185, 995242, 927191, 1098248, 1037863, 901062, 962185, 1068719, 6979753, 1059473, 6602697, 1013770, 1112473, 960791, 1104343, 908531, 976998, 940700, 987562, 916381, 8019716, 907652, 1120443, 974108, 937571]"
2264,"[5568729, 824005, 893501, 1077490, 840361, 1079987, 8203451, 890689, 1090676, 976199, 924786, 1012284, 1051516, 1126899, 7466806, 861792, 953278, 944137, 963868, 5566472, 999250, 5565925, 888178, 992730, 6904666, 1005186, 951674, 1118623, 847270, 869604, 13511916, 995785, 979707, 916122, 888014, 1022254, 938700, 995965, 973861, 911812, 1030819, 6463742, 908846, 9445919, 847789, 8011397, 995478, 5587656, 5568789, 883616]"
2266,"[1053875, 859237, 903325, 1075313, 1008547, 979987, 846907, 1119051, 844179, 1024306, 916993, 1043590, 905582, 1107089, 862349, 845208, 921288, 975180, 963868, 945273, 965331, 852035, 1041157, 880427, 951102, 965766, 1037863, 900802, 824005, 961554, 6534178, 854754, 1028816, 849315, 840361, 951703, 834484, 6602697, 1107553, 847270, 853172, 5568228, 1101956, 6034857, 1082185, 15596094, 880150, 967476, 999391, 1053039]"
2267,"[992730, 914957, 1006878, 1013167, 989935, 1071277, 819330, 931777, 879152, 6514160, 953320, 1000908, 882288, 870735, 1071759, 913210, 12263234, 840361, 849843, 909894, 822407, 881047, 1005186, 860975, 1039589, 935284, 1126899, 1112087, 12385554, 7166839, 1077410, 1068715, 1068957, 16734005, 1105623, 1105917, 850044, 894406, 10149597, 921554, 992786, 15717046, 968687, 923849, 10150148, 12384952, 5565371, 15716073, 1112441, 14050731]"
2268,"[1065593, 849202, 9829661, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476]"
2269,"[1096810, 1067606, 12188583, 971325, 935578, 1055155, 1046584, 1012941, 13671962, 919427, 937928, 1051402, 1016276, 899624, 878996, 12301839, 1041796, 5568729, 923746, 1055646, 1132280, 826249, 13671759, 834484, 6034857, 951590, 859075, 1077267, 15926844, 823704, 965766, 1036501, 999270, 844165, 5568378, 989045, 1087353, 914190, 5569374, 1080414, 5569230, 844179, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230]"
2270,"[1046465, 996123, 964968, 866140, 14077333, 1003188, 981760, 985119, 985911, 1077143, 861819, 9419648, 937845, 868727, 13210025, 969866, 969836, 6534077, 1019744, 922561, 1135476, 14112236, 1134414, 1097815, 856524, 16100266, 1024731, 895039, 826952, 1086641, 932182, 1123014, 1034290, 1106301, 1043973, 13417590, 1076875, 851468, 937110, 905913, 857849, 1123792, 993638, 1104856, 1099857, 1038038, 985427, 9526185, 939636, 996009]"
2272,"[920191, 5585510, 883932, 9677236, 923746, 1045586, 840227, 10344585, 9297223, 1134379, 912004, 970792, 6773016, 13910547, 6391213, 5573394, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857]"
2273,"[13131271, 895540, 9859112, 995242, 998373, 16769526, 874618, 9526286, 825170, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719]"
2274,"[6534178, 944402, 880635, 9926758, 1009449, 1125278, 900802, 913210, 859075, 1028816, 1131321, 923746, 957232, 1029743, 999104, 834484, 1013928, 1085604, 828867, 1004906, 833025, 898212, 962568, 928049, 1098248, 1007269, 986912, 8205218, 15452677, 12810464, 1115228, 904422, 845208, 12810391, 1104146, 908846, 835300, 843346, 890909, 919534, 1069003, 9245106, 6553737, 845294, 947858, 913089, 8090521, 8090537, 821174, 13130949]"
2275,"[968936, 838981, 5571310, 884945, 883404, 1051637, 983858, 839656, 894511, 1077703, 861272, 870515, 962568, 13910823, 995242, 847982, 1053690, 1092026, 913785, 1014206, 821344, 951102, 839094, 820165, 5569327, 899624, 822785, 932298, 858302, 9245106, 916122, 1100691, 1068708, 922907, 1102959, 15452812, 982833, 1134483, 15926962, 819927, 1044078, 866265, 837304, 976047, 1054688, 1039505, 1009837, 1137694, 1082185, 1008750]"
